first,second,third,odds
3,1,1142,2.0
5,1525,4,895.6
5,1062,4,857.7
3,1375,2,1311.0
6,1,1679,6.0
3,2531,2,1041.0
4,2014,3,838.0
5,1642,4,1672.0
