first,second,third,odds
6,1,2325,6.0
6,1,3179,6.0
6,1,1997,6.0
6,1,1780,5.0
3,2,3179,2.0
3,2360,2,2995.0
4,2492,3,2453.0
5,1462,4,1581.0
