first,second,third,odds
3,1,1339,2.0
4,1,1639,3.0
5,1235,4,3327.0
5,1,1162,5.0
5,1,1034,4.0
3,2,1732,2.0
4,1043,3,2435.0
6,1,2255,5.0
3,2,1127,2.0
