first,second,third,odds
5,1060,4,893.7
5,1170,4,959.9
5,1,1744,4.0
5,1,1178,4.0
3,1524,2,1113.0
4,1086,3,920.9
6,1,2668,6.0
3,1439,2,746.6
4,2707,3,734.5
5,2555,4,1950.0
