first,second,third,odds
3,1,1593,2.0
4,1,2014,3.0
5,1571,4,3778.0
5,1,1372,5.0
5,1,1368,4.0
3,2,1609,2.0
4,1200,3,3289.0
6,1,2484,5.0
3,2,1465,2.0
