first,second,third,odds
3,1,1603,2.0
4,1,1901,3.0
5,1,1510,4.0
3,2,1034,2.0
4,1098,3,2333.0
6,1,1179,5.0
3,2,1253,2.0
3,1267,2,3562.0
4,1762,3,1084.0
5,1440,4,3418.0
