first,second,third,odds
3,1,1219,2.0
3,1,1490,2.0
4,1586,3,2104.0
5,2648,4,3200.0
3,1366,2,1389.0
5,1482,4,1584.0
5,1,1557,5.0
5,1,1529,4.0
3,1675,2,2846.0
4,1586,3,2097.0
6,1,1072,6.0
3,1815,2,1780.0
4,1555,3,935.9
5,1284,4,1700.0
