first,second,third,odds
3,1,1132,2.0
5,1136,4,2779.0
4,1,1409,3.0
5,1279,4,1819.0
5,1,2407,4.0
3,2,1194,2.0
3,1679,2,2939.0
4,1600,3,2911.0
6,1,1584,5.0
3,2,1290,2.0
4,1389,3,2911.0
5,1162,4,2526.0
