first,second,third,odds
4,1514,3,248.5
5,1060,4,691.0
4,1,1296,4.0
3,2,1279,2.0
3,1786,2,291.6
5,1101,4,751.2
3,2,1406,2.0
3,1108,2,80.2
4,1304,3,118.0
