first,second,third,odds
4,1390,3,755.7
5,1205,4,1243.0
3,1312,2,798.0
5,1622,4,1589.0
3,1020,2,1291.0
4,1380,3,1577.0
6,1,1299,6.0
6,1,1262,6.0
6,1,1847,6.0
6,1,1425,5.0
3,2,2015,2.0
3,3093,2,2089.0
4,3270,3,2254.0
5,2418,4,2448.0
