first,second,third,odds
3,1,1285,2.0
3,1,1333,2.0
4,1636,3,2399.0
5,2958,4,5267.0
4,1,1038,3.0
3,1981,2,2511.0
5,2601,4,2768.0
5,1,1227,5.0
5,1,1648,4.0
5,1,2454,4.0
3,3788,2,4694.0
4,2804,3,3788.0
6,1,1830,6.0
6,1,1366,5.0
3,3540,2,4499.0
4,2666,3,1999.0
5,3272,4,3926.0
