first,second,third,odds
3,1,1860,2.0
4,1,2513,3.0
5,1449,4,3873.0
5,1,1853,5.0
5,1,1346,5.0
5,1,1027,4.0
3,2,2513,2.0
4,1101,3,3109.0
6,1,1101,5.0
