first,second,third,odds
4,1202,3,51.5
3,1,1267,2.0
4,1364,3,116.1
4,1,1513,3.0
3,2,1114,2.0
3,1584,2,146.5
5,1499,4,674.7
3,1131,2,738.5
4,1207,3,942.1
6,1,1662,6.0
3,1700,2,110.8
4,2042,3,82.2
5,1306,4,511.4
