first,second,third,odds
5,1436,4,2109.0
5,1389,4,1520.0
5,1041,4,1541.0
5,1,1785,4.0
5,1,2744,4.0
3,1962,2,2657.0
4,1394,3,2096.0
6,1,1776,6.0
6,1,1461,5.0
3,1167,2,958.9
4,1293,3,710.5
5,2033,4,2191.0
