first,second,third,odds
4,1325,3,370.5
4,1,1717,3.0
4,1,1669,3.0
3,2,2052,2.0
3,1872,2,787.3
5,1915,4,1616.0
3,2,1065,2.0
4,1018,3,1103.0
6,1,1949,6.0
3,2,2384,2.0
3,1035,2,99.2
4,2187,3,444.3
