first,second,third,odds
3,2,1145,2.0
6,1,1255,6.0
6,1,1449,6.0
6,1,1697,5.0
3,2,2588,2.0
3,1098,2,2372.0
4,1569,3,3422.0
5,1005,4,2699.0
