first,second,third,odds
4,1209,3,52.9
4,1810,3,145.8
5,1533,4,338.6
4,1,1285,3.0
4,1,1652,3.0
3,2,1278,2.0
3,1946,2,222.5
5,2344,4,702.4
3,1439,2,925.5
4,1817,3,1252.0
6,1,1558,6.0
3,2258,2,41.0
4,2633,3,80.6
5,1323,4,186.8
