first,second,third,odds
4,1502,3,208.0
5,1323,4,561.0
4,1809,3,202.8
5,1303,4,637.7
4,1,1477,3.0
4,1,1846,3.0
3,2,1182,2.0
3,1927,2,325.9
5,2216,4,1477.0
5,1,1197,4.0
3,1197,2,1323.0
4,1738,3,1846.0
6,1,1641,6.0
3,1453,2,79.4
4,2162,3,218.8
5,1641,4,571.9
