first,second,third,odds
3,1,1027,2.0
4,1040,3,238.3
5,1513,4,898.6
5,1089,4,1006.0
5,1,1534,4.0
5,1,1353,4.0
3,1508,2,1644.0
4,1366,3,1545.0
6,1,1023,6.0
3,1103,2,604.5
4,1129,3,661.3
5,1429,4,1278.0
