first,second,third,odds
3,1,1025,2.0
4,1,1030,3.0
5,1181,4,2399.0
5,1,1140,4.0
3,1076,2,2362.0
4,1660,3,2604.0
6,1,1063,6.0
6,1,2778,5.0
3,2,1129,2.0
3,1993,2,3726.0
4,2589,3,3852.0
5,1654,4,4020.0
