first,second,third,odds
4,1032,3,212.7
4,1,1024,3.0
3,1540,2,287.1
6,1,1701,6.0
6,1,2074,6.0
6,1,1592,6.0
3,2,3221,2.0
3,3197,2,906.7
4,3901,3,1535.0
5,1648,4,1158.0
