first,second,third,odds
6,1,1747,6.0
6,1,1485,6.0
6,1,1269,6.0
6,1,2063,5.0
3,2,1954,2.0
3,1303,2,2396.0
4,2653,3,2751.0
5,1768,4,2653.0
